file	bucket	rationale	imports
cli/cmd/ao/loop_next_work_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,encoding/...,errors,internal/evolve,os,path/...,strings,testing,time
cli/cmd/ao/loop_reader_adapter.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,context,encoding/...,fmt,internal/ports,os
cli/cmd/ao/loop_reader_adapter_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,errors,os,path/...,testing
cli/cmd/ao/loop_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,errors,internal/ports,os,path/...,strings,testing
cli/cmd/ao/loop_write_stop_marker.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,os,path/...
cli/cmd/ao/loop_write_stop_marker_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,strings,testing
cli/cmd/ao/loop_writer_adapter.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,context,encoding/...,fmt,internal/ports,os,sync
cli/cmd/ao/loop_writer_adapter_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,errors,internal/ports,os,path/...,strings,testing
cli/cmd/ao/main.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	-
cli/cmd/ao/main_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	fmt,os,strings,testing
cli/cmd/ao/maturity.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/lifecycle,internal/liveness,internal/paths,internal/provenancegraph,internal/ratchet,internal/types,internal/wiki,os,path/...,strconv,strings,time
cli/cmd/ao/maturity_evict_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,testing,time
cli/cmd/ao/maturity_expire_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,testing
cli/cmd/ao/maturity_helpers_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	testing
cli/cmd/ao/maturity_inject_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,internal/ratchet,internal/search,internal/types,math,os,path/...,strings,testing,time
cli/cmd/ao/maturity_integration_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,strings,testing
cli/cmd/ao/maturity_target_size_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,os,path/...,sort,testing
cli/cmd/ao/maturity_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,github.com/...,internal/ratchet,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/mcp_serve.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,github.com/...,io,os,os/...,strings
cli/cmd/ao/mcp_serve_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,strings,testing
cli/cmd/ao/mcp_transport.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,encoding/...,fmt,io
cli/cmd/ao/mcp_transport_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,encoding/...,strings,testing
cli/cmd/ao/memory.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,os,path/...,sort,strings
cli/cmd/ao/memory_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,os,path/...,strings,testing,time
cli/cmd/ao/metrics.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	github.com/...,internal/quality,internal/ratchet,internal/storage,internal/types,path/...,strings,time
cli/cmd/ao/metrics_baseline.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,internal/types,os,path/...
cli/cmd/ao/metrics_baseline_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/types,os,path/...,testing,time
cli/cmd/ao/metrics_cite.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/liveness,internal/ratchet,internal/types,os,path/...,time
cli/cmd/ao/metrics_cite_report.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	cmp,encoding/...,fmt,github.com/...,internal/ratchet,internal/types,io,os,path/...,slices,time
cli/cmd/ao/metrics_cite_report_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/types,os,path/...,testing,time
cli/cmd/ao/metrics_cite_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	github.com/...,internal/ratchet,internal/types,os,testing
cli/cmd/ao/metrics_flywheel.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,internal/types,io,os
cli/cmd/ao/metrics_flywheel_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/metrics_golden.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/quality,internal/types,io
cli/cmd/ao/metrics_golden_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/types,math,os,path/...,testing,time
cli/cmd/ao/metrics_health.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/quality,internal/ratchet,internal/types,io,os,path/...,time
cli/cmd/ao/metrics_health_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/metrics_nudge.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/pool,internal/ratchet,internal/types,os
cli/cmd/ao/metrics_nudge_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/ratchet,internal/types,testing
cli/cmd/ao/metrics_report.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,os
cli/cmd/ao/metrics_report_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,testing
cli/cmd/ao/metrics_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/storage,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/metrics_utility_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,testing
cli/cmd/ao/mind.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,os,os/...
cli/cmd/ao/mind_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,strings,testing
cli/cmd/ao/mine.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/mine,io,os,strings,time
cli/cmd/ao/mine_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,os,path/...,strings,testing,time
cli/cmd/ao/negative_path_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	os,path/...,strings,testing
cli/cmd/ao/next_work_materialize.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,github.com/...,internal/rpi,io,os,path/...,strings
cli/cmd/ao/next_work_materialize_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,encoding/...,fmt,internal/rpi,os,path/...,strings,testing
cli/cmd/ao/notebook.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/notebook,io,os,path/...,strings
cli/cmd/ao/notebook_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,os,path/...,strings,testing,time
cli/cmd/ao/operator_adapter.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,context,encoding/...,errors,fmt,internal/ports,os,sync
cli/cmd/ao/operator_adapter_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,errors,internal/ports,os,path/...,strings,testing
cli/cmd/ao/operator_cmd.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,encoding/...,errors,fmt,github.com/...,internal/ports,io,os,path/...
cli/cmd/ao/operator_cmd_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,errors,internal/ports,strings,testing
cli/cmd/ao/orchestrate.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,github.com/...,internal/orchestration,internal/ports,os/...,strings
cli/cmd/ao/orchestrate_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,context,encoding/...,errors,github.com/...,internal/orchestration,internal/ports,strings,testing
cli/cmd/ao/parity_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,fmt,internal/goals,internal/pool,internal/types,internal/vibecheck,os,path/...,strings,testing,time
cli/cmd/ao/patterns_repair.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,fmt,github.com/...,io,os,path/...,regexp,sort,strings
cli/cmd/ao/patterns_repair_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,os,path/...,sort,strings,testing
cli/cmd/ao/pool.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,internal/formatter,internal/pool,internal/types,os,time
cli/cmd/ao/pool_ingest.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	cmp,crypto/...,encoding/...,fmt,github.com/...,internal/pool,internal/taxonomy,internal/types,os,path/...,regexp,strings,time
cli/cmd/ao/pool_ingest_helpers_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,strings,testing
cli/cmd/ao/pool_ingest_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,encoding/...,internal/pool,internal/ratchet,internal/taxonomy,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/pool_integration_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,internal/pool,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/pool_metrics_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/pool,internal/taxonomy,internal/types,math,os,path/...,strings,testing,time
cli/cmd/ao/pool_reindex.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,encoding/...,fmt,github.com/...,internal/pool,io,os,path/...,strings,time
cli/cmd/ao/pool_reindex_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,bytes,encoding/...,internal/pool,os,path/...,strings,testing
cli/cmd/ao/pool_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/pool,internal/types,os,strings,testing,time
cli/cmd/ao/projectdir.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	fmt,os
cli/cmd/ao/promotion_defaults.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	-
cli/cmd/ao/promotion_defaults_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	github.com/...,testing,time
cli/cmd/ao/promotion_helpers.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	fmt,github.com/...,internal/config,internal/ratchet,strings,time
cli/cmd/ao/promotion_helpers_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	github.com/...,os,testing
cli/cmd/ao/property_maturity_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,internal/ratchet,internal/types,os,path/...,pgregory.net/...,testing
cli/cmd/ao/property_pool_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	fmt,internal/pool,internal/types,os,path/...,pgregory.net/...,testing,time
cli/cmd/ao/provenance_add.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/provenancegraph,os,path/...,strings,time
cli/cmd/ao/provenance_add_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/provenancegraph,os,path/...,testing
cli/cmd/ao/provenance_export.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/provenancegraph
cli/cmd/ao/provenance_export_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/provenancegraph,os,strings,testing
cli/cmd/ao/provenance_trace.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/provenancegraph
cli/cmd/ao/provenance_trace_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/provenancegraph,os,path/...,strings,testing
cli/cmd/ao/quickstart.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	bufio,encoding/...,fmt,github.com/...,internal/lifecycle,os,os/...,path/...,strings
cli/cmd/ao/quickstart_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,github.com/...,os,os/...,path/...,strings,testing
cli/cmd/ao/ratchet.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	github.com/...,internal/ratchet
cli/cmd/ao/ratchet_check.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,os
cli/cmd/ao/ratchet_check_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,internal/ratchet,os,path/...,testing
cli/cmd/ao/ratchet_find.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,os
cli/cmd/ao/ratchet_find_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,os,path/...,testing
cli/cmd/ao/ratchet_migrate.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/ratchet,os,path/...,strings
cli/cmd/ao/ratchet_migrate_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	github.com/...,os,path/...,strings,testing
cli/cmd/ao/ratchet_next.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,internal/ratchet,os
cli/cmd/ao/ratchet_next_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/ratchet,os,strings,testing,time
cli/cmd/ao/ratchet_promote.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/ratchet,io,os,time
cli/cmd/ao/ratchet_promote_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,fmt,internal/ratchet,os,path/...,testing,time
cli/cmd/ao/ratchet_record.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/ratchet,os,time
cli/cmd/ao/ratchet_record_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,internal/ratchet,os,path/...,testing
cli/cmd/ao/ratchet_skip.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/ratchet,os,time
cli/cmd/ao/ratchet_skip_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,internal/ratchet,testing,time
cli/cmd/ao/ratchet_spec.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,os
cli/cmd/ao/ratchet_spec_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,os,path/...,testing
cli/cmd/ao/ratchet_status.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,gopkg.in/...,internal/ratchet,io,os,time
cli/cmd/ao/ratchet_status_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,internal/ratchet,strings,testing
cli/cmd/ao/ratchet_subsystem_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,internal/ratchet,os,path/...,testing,time
cli/cmd/ao/ratchet_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,strings,testing
cli/cmd/ao/ratchet_trace.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,os,strings,time
cli/cmd/ao/ratchet_trace_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,internal/ratchet,os,path/...,strings,testing,time
cli/cmd/ao/ratchet_validate.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,io,os,strings,time
cli/cmd/ao/ratchet_validate_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,internal/ratchet,os,path/...,strings,testing,time
cli/cmd/ao/reconcile.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,encoding/...,fmt,github.com/...,io,os,os/...,path/...,sort,strconv,strings,time
cli/cmd/ao/reconcile_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,encoding/...,errors,os,path/...,strings,testing,time
cli/cmd/ao/redact.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/llm,io
cli/cmd/ao/redact_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,strings,testing
cli/cmd/ao/registry.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,os,path/...,strings,text/...
cli/cmd/ao/registry_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,strings,testing
cli/cmd/ao/regression_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,internal/vibecheck,os,path/...,testing
cli/cmd/ao/retrieval_bench.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/bench,os,path/...,sort,strings
cli/cmd/ao/retrieval_bench_replay_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,reflect,testing,time
cli/cmd/ao/retrieval_bench_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,strings,testing,time
cli/cmd/ao/retrieval_search_backends.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,fmt,net/...,os,path/...,strings,time
cli/cmd/ao/retrieval_search_backends_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,net/...,path/...,testing
cli/cmd/ao/retrieval_search_eval.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,internal/storage,os,path/...,strings
cli/cmd/ao/retrieval_search_eval_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,strings,testing
cli/cmd/ao/robot_docs.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	fmt,github.com/...,strings
cli/cmd/ao/root.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,errors,fmt,github.com/...,internal/doctor,os,os/...,strings
cli/cmd/ao/round4_misc_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	internal/types,testing
cli/cmd/ao/round5_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	context,encoding/...,errors,fmt,internal/storage,internal/types,io,os,os/...,path/...,testing,time
cli/cmd/ao/rpi.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	github.com/...
cli/cmd/ao/rpi_artifacts.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,internal/rpi,io,os,path/...,sort,strings,time
cli/cmd/ao/rpi_artifacts_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_c2_commands.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,bytes,encoding/...,errors,fmt,os,path/...,strings,time
cli/cmd/ao/rpi_c2_commands_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	testing
cli/cmd/ao/rpi_c2_events.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,bytes,crypto/...,encoding/...,errors,fmt,os,path/...,strings,time
cli/cmd/ao/rpi_c2_events_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,testing
cli/cmd/ao/rpi_cancel.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,encoding/...,fmt,github.com/...,internal/rpi,os,path/...,slices,strings,syscall,time
cli/cmd/ao/rpi_cancel_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,internal/rpi,os,path/...,strings,syscall,testing,time
cli/cmd/ao/rpi_cleanup.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,github.com/...,internal/adapters,internal/ports,internal/rpi,os,os/...,path/...,strings,time
cli/cmd/ao/rpi_cleanup_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,os/...,path/...,strings,testing,time
cli/cmd/ao/rpi_complexity.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	internal/rpi
cli/cmd/ao/rpi_complexity_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	testing
cli/cmd/ao/rpi_discovery_artifact.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,os,path/...,regexp,strings,time
cli/cmd/ao/rpi_discovery_artifact_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_evaluator.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,internal/rpi,os,path/...,strings,time
cli/cmd/ao/rpi_evaluator_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,testing
cli/cmd/ao/rpi_execution_packet.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,internal/autodev,internal/rpi,os,path/...,strings,time
cli/cmd/ao/rpi_execution_packet_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,encoding/...,internal/rpi,os,path/...,reflect,testing,time
cli/cmd/ao/rpi_executor_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing
cli/cmd/ao/rpi_ledger.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,encoding/...,fmt,internal/rpi,io,os,path/...,strings
cli/cmd/ao/rpi_ledger_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing,time
cli/cmd/ao/rpi_loop.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,bytes,cmp,context,encoding/...,errors,fmt,github.com/...,internal/rpi,io,os,os/...,path/...,strings,syscall,time
cli/cmd/ao/rpi_loop_supervisor.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,context,encoding/...,errors,fmt,github.com/...,internal/rpi,os,os/...,path/...,slices,strconv,strings,time
cli/cmd/ao/rpi_loop_supervisor_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,github.com/...,os,os/...,path/...,strings,testing,time
cli/cmd/ao/rpi_loop_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,context,encoding/...,errors,fmt,os,path/...,strings,testing,time
